source,destination,star rating,rating,offer type,price,date
ITAKA,"Hiszpania,Majorka",3,5.1,20.07 - 27.07.2025 (8 dni)Poznań 03:302 posiłki,3 799 zł,20.07-27.07.2025(8 dni)
ITAKA,"Turcja,Stambuł",5,N/A,30.07 - 2.08.2025 (4 dni)Kraków 07:00Śniadania,2 489 zł,30.07-2.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,N/A,31.08 - 7.09.2025 (8 dni)Warszawa-Okęcie 20:50All inclusive,6 099 zł,31.08-7.09.2025(8 dni)
ITAKA,"Turcja,Alanya",5,N/A,18.07 - 24.07.2025 (6 dni)Katowice 19:45All inclusive,4 849 zł,18.07-24.07.2025(6 dni)
ITAKA,"Hiszpania,Majorka",4,4.4,31.08 - 7.09.2025 (8 dni)Gdańsk 09:35All inclusive,5 899 zł,31.08-7.09.2025(8 dni)
ITAKA,Katar,4,N/A,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 159 zł,31.07-3.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",3,4.7,31.08 - 7.09.2025 (8 dni)Wrocław 11:152 posiłki,3 799 zł,31.08-7.09.2025(8 dni)
ITAKA,Katar,5,N/A,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 259 zł,31.07-3.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,4.6,31.08 - 7.09.2025 (8 dni)Wrocław 11:15All inclusive,7 999 zł,31.08-7.09.2025(8 dni)
ITAKA,Katar,5,6.0,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 849 zł,31.07-3.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,5.4,31.08 - 7.09.2025 (8 dni)Wrocław 11:152 posiłki,6 099 zł,31.08-7.09.2025(8 dni)
ITAKA,Katar,4,N/A,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 829 zł,31.07-3.08.2025(4 dni)
ITAKA,Katar,5,5.7,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 449 zł,31.07-3.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,4.9,31.08 - 7.09.2025 (8 dni)Poznań 03:30All inclusive,5 499 zł,31.08-7.09.2025(8 dni)
ITAKA,Katar,5,N/A,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,4 269 zł,31.07-3.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,N/A,31.08 - 8.09.2025 (8 dni)Warszawa-Okęcie 22:302 posiłki,6 299 zł,31.08-8.09.2025(8 dni)
ITAKA,Katar,5,N/A,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 379 zł,31.07-3.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",5,5.3,31.08 - 7.09.2025 (8 dni)Wrocław 11:152 posiłki,6 299 zł,31.08-7.09.2025(8 dni)
ITAKA,Katar,5,6.0,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 499 zł,31.07-3.08.2025(4 dni)
ITAKA,Katar,5,N/A,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 869 zł,31.07-3.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,4.9,20.07 - 27.07.2025 (8 dni)Poznań 03:30All inclusive,4 899 zł,20.07-27.07.2025(8 dni)
ITAKA,Katar,5,N/A,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 249 zł,31.07-3.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,N/A,31.08 - 7.09.2025 (8 dni)Wrocław 11:152 posiłki,4 799 zł,31.08-7.09.2025(8 dni)
ITAKA,Katar,5,N/A,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 359 zł,31.07-3.08.2025(4 dni)
ITAKA,"Cypr,Pafos",3,N/A,28.08 - 4.09.2025 (8 dni)Warszawa-Okęcie 10:05Śniadania,3 399 zł,28.08-4.09.2025(8 dni)
ITAKA,Katar,5,5.7,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 269 zł,31.07-3.08.2025(4 dni)
ITAKA,"Cypr,Pafos",4,4.8,17.07 - 24.07.2025 (8 dni)Wrocław 16:252 posiłki,3 199 zł,17.07-24.07.2025(8 dni)
ITAKA,Katar,5,6.0,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,4 579 zł,31.07-3.08.2025(4 dni)
ITAKA,"Cypr,Pafos",3,N/A,24.07 - 31.07.2025 (8 dni)Wrocław 16:25Bez wyżywienia,3 169 zł,24.07-31.07.2025(8 dni)
ITAKA,Katar,5,5.9,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 909 zł,31.07-3.08.2025(4 dni)
ITAKA,"Cypr,Pafos",0,5.2,17.07 - 24.07.2025 (8 dni)Katowice 08:10Wyżywienie zgodnie z programem,3 399 zł,17.07-24.07.2025(8 dni)
ITAKA,Katar,5,5.1,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 669 zł,31.07-3.08.2025(4 dni)
ITAKA,"Cypr,Pafos",4,5.2,26.07 - 29.07.2025 (4 dni)Kraków 19:102 posiłki,3 179 zł,26.07-29.07.2025(4 dni)
ITAKA,Katar,5,6.0,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 999 zł,31.07-3.08.2025(4 dni)
ITAKA,"Cypr,Pafos",4,5.1,18.09 - 25.09.2025 (8 dni)Wrocław 16:25All inclusive,5 299 zł,18.09-25.09.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 919 zł,23.07-26.07.2025(4 dni)
ITAKA,"Cypr,Pafos",3,N/A,26.07 - 29.07.2025 (4 dni)Kraków 19:10Bez wyżywienia,1 879 zł,26.07-29.07.2025(4 dni)
ITAKA,"Turcja,Stambuł",5,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Bez wyżywienia,3 459 zł,23.07-26.07.2025(4 dni)
ITAKA,"Cypr,Pafos",3,4.1,28.08 - 4.09.2025 (8 dni)Warszawa-Okęcie 10:052 posiłki,2 799 zł,28.08-4.09.2025(8 dni)
ITAKA,"Turcja,Stambuł",5,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Bez wyżywienia,2 299 zł,23.07-26.07.2025(4 dni)
ITAKA,"Cypr,Pafos",3,4.3,24.07 - 31.07.2025 (8 dni)Wrocław 16:252 posiłki,2 399 zł,24.07-31.07.2025(8 dni)
ITAKA,"Turcja,Stambuł",5,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Bez wyżywienia,2 489 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,5.3,17.08 - 27.08.2025 (11 dni)Wrocław 11:15Half board plus,7 199 zł,17.08-27.08.2025(11 dni)
ITAKA,"Turcja,Stambuł",3,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 239 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",3,3.9,16.07 - 23.07.2025 (8 dni)Kraków 16:00All inclusive,3 449 zł,16.07-23.07.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 259 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,4.9,17.08 - 24.08.2025 (8 dni)Wrocław 11:152 posiłki,4 899 zł,17.08-24.08.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,5.6,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,3 199 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,5.4,24.08 - 31.08.2025 (8 dni)Wrocław 11:152 posiłki,5 099 zł,24.08-31.08.2025(8 dni)
ITAKA,"Turcja,Stambuł",3,N/A,16.07 - 19.07.2025 (4 dni)Kraków 07:00Śniadania,2 899 zł,16.07-19.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,N/A,24.08 - 31.08.2025 (8 dni)Katowice 23:35All inclusive,4 999 zł,24.08-31.08.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 659 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,5.3,23.07 - 30.07.2025 (8 dni)Wrocław 12:002 posiłki,4 799 zł,23.07-30.07.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 289 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,4.7,24.08 - 31.08.2025 (8 dni)Katowice 23:35Śniadania,4 399 zł,24.08-31.08.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,N/A,16.07 - 19.07.2025 (4 dni)Kraków 07:00Śniadania,2 629 zł,16.07-19.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,5.1,31.08 - 7.09.2025 (8 dni)Wrocław 11:152 posiłki,5 199 zł,31.08-7.09.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Bez wyżywienia,2 359 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,4.7,24.08 - 31.08.2025 (8 dni)Wrocław 11:152 posiłki,5 199 zł,24.08-31.08.2025(8 dni)
ITAKA,"Stany Zjednoczone,Los Angeles",4,N/A,22.07 - 29.07.2025 (7 dni)Szczecin 13:45Bez wyżywienia,9 799 zł,22.07-29.07.2025(7 dni)
ITAKA,"Hiszpania,Majorka",5,N/A,31.08 - 7.09.2025 (8 dni)Wrocław 11:15Śniadania,5 199 zł,31.08-7.09.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,4.6,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 269 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,N/A,31.08 - 7.09.2025 (8 dni)Gdańsk 09:352 posiłki,5 499 zł,31.08-7.09.2025(8 dni)
ITAKA,"Turcja,Stambuł",3,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 409 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",3,4.6,16.07 - 23.07.2025 (8 dni)Kraków 16:002 posiłki,2 699 zł,16.07-23.07.2025(8 dni)
ITAKA,"Turcja,Stambuł",5,5.7,23.07 - 26.07.2025 (4 dni)Kraków 07:00Bez wyżywienia,2 809 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",3,5.1,23.07 - 30.07.2025 (8 dni)Kraków 16:002 posiłki,3 899 zł,23.07-30.07.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,3.6,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 279 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",3,4.2,27.08 - 3.09.2025 (8 dni)Katowice 19:05All inclusive,5 099 zł,27.08-3.09.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 159 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",3,4.6,16.07 - 23.07.2025 (8 dni)Kraków 16:00All inclusive,3 099 zł,16.07-23.07.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 589 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,4.5,24.08 - 31.08.2025 (8 dni)Wrocław 11:15Half board plus,5 599 zł,24.08-31.08.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,4.6,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 229 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",3,4.6,24.08 - 31.08.2025 (8 dni)Katowice 23:35All inclusive,3 699 zł,24.08-31.08.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,N/A,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 089 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,5.3,7.09 - 14.09.2025 (8 dni)Gdańsk 09:352 posiłki,5 399 zł,7.09-14.09.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,5.6,30.07 - 2.08.2025 (4 dni)Kraków 07:00Śniadania,2 459 zł,30.07-2.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,4.9,31.08 - 7.09.2025 (8 dni)Gdańsk 09:35All inclusive,5 949 zł,31.08-7.09.2025(8 dni)
ITAKA,"Turcja,Stambuł",4,4.3,23.07 - 26.07.2025 (4 dni)Kraków 07:00Śniadania,2 149 zł,23.07-26.07.2025(4 dni)
ITAKA,"Hiszpania,Majorka",3,4.4,31.08 - 7.09.2025 (8 dni)Wrocław 11:15All inclusive,3 899 zł,31.08-7.09.2025(8 dni)
ITAKA,Katar,5,5.7,31.07 - 3.08.2025 (4 dni)Warszawa-Okęcie 09:30Śniadania,3 999 zł,31.07-3.08.2025(4 dni)
ITAKA,"Hiszpania,Majorka",4,5.1,31.08 - 7.09.2025 (8 dni)Gdańsk 09:352 posiłki,5 549 zł,31.08-7.09.2025(8 dni)
ITAKA,"Włochy,Rzym",4,N/A,20.07 - 22.07.2025 (3 dni)Kraków 18:40Bez wyżywienia,1 959 zł,20.07-22.07.2025(3 dni)
ITAKA,"Hiszpania,Majorka",4,4.7,31.08 - 7.09.2025 (8 dni)Warszawa-Okęcie 20:50All inclusive,4 299 zł,31.08-7.09.2025(8 dni)
ITAKA,"Finlandia,Turku",3,N/A,29.07 - 31.07.2025 (3 dni)Gdańsk 10:05Śniadania,2 899 zł,29.07-31.07.2025(3 dni)
ITAKA,Bali,5,N/A,20.07 - 24.07.2025 (5 dni)Kraków 23:50Śniadania,10 849 zł,20.07-24.07.2025(5 dni)
ITAKA,"Hiszpania,Majorka",3,4.4,16.07 - 23.07.2025 (8 dni)Kraków 16:00All inclusive,3 499 zł,16.07-23.07.2025(8 dni)
ITAKA,"Filipiny,Cebu - Mactan",5,N/A,20.07 - 27.07.2025 (7 dni)Berlin 16:30Śniadania,8 879 zł,20.07-27.07.2025(7 dni)
ITAKA,"Hiszpania,Majorka",4,5.6,31.08 - 8.09.2025 (8 dni)Warszawa-Okęcie 22:302 posiłki,5 099 zł,31.08-8.09.2025(8 dni)
ITAKA,"Szkocja,Edynburg",3,N/A,29.07 - 31.07.2025 (3 dni)Gdańsk 12:15Bez wyżywienia,3 019 zł,29.07-31.07.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",5,5.5,15.07 - 22.07.2025 (8 dni)Katowice 14:15All inclusive,4 199 zł,15.07-22.07.2025(8 dni)
ITAKA,"Maroko,Agadir",4,4.0,30.07 - 3.08.2025 (4 dni)Wrocław 21:15All inclusive,4 289 zł,30.07-3.08.2025(4 dni)
ITAKA,"Egipt,Marsa Alam",4,4.4,29.07 - 5.08.2025 (8 dni)Katowice 14:15All inclusive,2 999 zł,29.07-5.08.2025(8 dni)
ITAKA,"Brazylia,Rio de Janeiro",5,N/A,22.07 - 28.07.2025 (6 dni)Berlin 09:50Śniadania,10 109 zł,22.07-28.07.2025(6 dni)
ITAKA,"Grecja,Rodos",4,5.5,25.07 - 2.08.2025 (8 dni)Katowice 19:45All inclusive,4 149 zł,25.07-2.08.2025(8 dni)
ITAKA,"Korea Południowa,Seul",3,N/A,30.07 - 4.08.2025 (6 dni)Warszawa-Okęcie 12:05Bez wyżywienia,7 599 zł,30.07-4.08.2025(6 dni)
ITAKA,"Grecja,Rodos",3,4.3,21.07 - 28.07.2025 (8 dni)Kraków 22:55All inclusive light,3 399 zł,21.07-28.07.2025(8 dni)
ITAKA,"Maroko,Agadir",4,N/A,30.07 - 3.08.2025 (4 dni)Wrocław 21:15All inclusive,3 619 zł,30.07-3.08.2025(4 dni)
ITAKA,"Grecja,Rodos",3,4.8,28.07 - 4.08.2025 (8 dni)Warszawa-Modlin 05:45All inclusive,3 349 zł,28.07-4.08.2025(8 dni)
ITAKA,"Korea Południowa,Seul",5,N/A,2.08 - 6.08.2025 (5 dni)Warszawa-Okęcie 15:10Śniadania,12 579 zł,2.08-6.08.2025(5 dni)
ITAKA,"Grecja,Rodos",5,4.6,18.07 - 25.07.2025 (8 dni)Wrocław 09:25All inclusive ultra,4 099 zł,18.07-25.07.2025(8 dni)
ITAKA,"Finlandia,Laponia",4,N/A,1.08 - 3.08.2025 (3 dni)Gdańsk 08:35Śniadania,3 419 zł,1.08-3.08.2025(3 dni)
ITAKA,"Grecja,Rodos",5,5.1,25.07 - 1.08.2025 (8 dni)Wrocław 09:25All inclusive,5 499 zł,25.07-1.08.2025(8 dni)
ITAKA,"Hiszpania,Madryt",3,N/A,27.07 - 30.07.2025 (4 dni)Wrocław 08:45Śniadania,3 139 zł,27.07-30.07.2025(4 dni)
ITAKA,"Grecja,Rodos",4,5.5,21.07 - 28.07.2025 (8 dni)Wrocław 13:10All inclusive,4 899 zł,21.07-28.07.2025(8 dni)
ITAKA,"Chiny,Pekin",4,N/A,18.07 - 22.07.2025 (5 dni)Warszawa-Okęcie 15:10Bez wyżywienia,6 519 zł,18.07-22.07.2025(5 dni)
ITAKA,"Egipt,Marsa Alam",4,5.1,17.07 - 24.07.2025 (8 dni)Katowice 16:25All inclusive,2 899 zł,17.07-24.07.2025(8 dni)
ITAKA,"Indie,Goa",4,N/A,22.07 - 27.07.2025 (6 dni)Warszawa-Okęcie 09:30Śniadania,4 819 zł,22.07-27.07.2025(6 dni)
ITAKA,"Grecja,Rodos",4,5.1,1.08 - 8.08.2025 (8 dni)Rzeszów 19:45All inclusive,4 069 zł,1.08-8.08.2025(8 dni)
ITAKA,"Włochy,Rzym",0,N/A,20.07 - 22.07.2025 (3 dni)Kraków 18:40Bez wyżywienia,2 139 zł,20.07-22.07.2025(3 dni)
ITAKA,"Grecja,Rodos",4,5.1,18.07 - 26.07.2025 (8 dni)Katowice 19:45All inclusive,4 649 zł,18.07-26.07.2025(8 dni)
ITAKA,"Wyspy Zielonego Przylądka,Boa Vista",5,N/A,21.07 - 27.07.2025 (6 dni)Warszawa-Okęcie 13:05All inclusive,8 629 zł,21.07-27.07.2025(6 dni)
ITAKA,"Grecja,Rodos",5,5.5,1.08 - 5.08.2025 (4 dni)Warszawa-Okęcie 06:05All inclusive ultra,7 309 zł,1.08-5.08.2025(4 dni)
ITAKA,"Czechy,Praga",4,N/A,1.08 - 3.08.2025 (3 dni)Poznań 07:25Śniadania,1 959 zł,1.08-3.08.2025(3 dni)
ITAKA,"Grecja,Rodos",4,5.1,1.08 - 8.08.2025 (8 dni)Rzeszów 19:45All inclusive,5 909 zł,1.08-8.08.2025(8 dni)
ITAKA,"Cypr,Larnaka",4,N/A,23.07 - 29.07.2025 (6 dni)Gdańsk 18:102 posiłki,5 999 zł,23.07-29.07.2025(6 dni)
ITAKA,"Grecja,Rodos",4,3.7,18.07 - 25.07.2025 (8 dni)Wrocław 09:25All inclusive,3 299 zł,18.07-25.07.2025(8 dni)
ITAKA,"Maroko,Marakesz",4,N/A,2.08 - 5.08.2025 (4 dni)Kraków 12:25Śniadania,2 499 zł,2.08-5.08.2025(4 dni)
ITAKA,"Grecja,Rodos",3,4.9,18.07 - 26.07.2025 (8 dni)Katowice 19:45All inclusive,2 899 zł,18.07-26.07.2025(8 dni)
ITAKA,"Finlandia,Turku",4,N/A,29.07 - 31.07.2025 (3 dni)Gdańsk 10:05Śniadania,2 999 zł,29.07-31.07.2025(3 dni)
ITAKA,"Grecja,Rodos",3,4.7,21.07 - 28.07.2025 (8 dni)Wrocław 13:10All inclusive,3 399 zł,21.07-28.07.2025(8 dni)
ITAKA,"Estonia,Tallinn",4,N/A,28.07 - 30.07.2025 (3 dni)Warszawa-Okęcie 11:00Śniadania,3 089 zł,28.07-30.07.2025(3 dni)
ITAKA,"Maroko,Marakesz",5,N/A,2.08 - 5.08.2025 (4 dni)Kraków 12:252 posiłki,3 009 zł,2.08-5.08.2025(4 dni)
ITAKA,"Islandia,Reykjavik",4,N/A,26.07 - 28.07.2025 (3 dni)Poznań 18:20Bez wyżywienia,4 789 zł,26.07-28.07.2025(3 dni)
ITAKA,"Dominikana,Punta Cana",5,5.6,3.08 - 11.08.2025 (8 dni)Berlin 09:00All inclusive 24h,9 169 zł,3.08-11.08.2025(8 dni)
ITAKA,"Stany Zjednoczone,Nowy Jork",4,N/A,24.07 - 29.07.2025 (5 dni)Wrocław 14:45Bez wyżywienia,6 329 zł,24.07-29.07.2025(5 dni)
ITAKA,"Grecja,Rodos",4,4.8,25.07 - 1.08.2025 (8 dni)Wrocław 09:25All inclusive,3 399 zł,25.07-1.08.2025(8 dni)
ITAKA,"Włochy,Bolonia",4,N/A,27.07 - 29.07.2025 (3 dni)Kraków 19:25Śniadania,2 419 zł,27.07-29.07.2025(3 dni)
ITAKA,"Dominikana,Punta Cana",5,N/A,20.07 - 28.07.2025 (8 dni)Berlin 09:00All inclusive,11 289 zł,20.07-28.07.2025(8 dni)
ITAKA,"Włochy,Bolonia",4,N/A,29.07 - 31.07.2025 (3 dni)Kraków 14:10Śniadania,2 189 zł,29.07-31.07.2025(3 dni)
ITAKA,Egipt,0,5.0,9.08 - 16.08.2025 (8 dni)Gdańsk 16:35Wyżywienie zgodnie z programem,3 899 zł,9.08-16.08.2025(8 dni)
ITAKA,"Włochy,Wenecja",4,N/A,28.07 - 30.07.2025 (3 dni)Katowice 11:35Śniadania,2 539 zł,28.07-30.07.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",5,5.1,18.07 - 25.07.2025 (8 dni)Rzeszów 16:55All inclusive,2 899 zł,18.07-25.07.2025(8 dni)
ITAKA,"Francja,Lazurowe Wybrzeże",3,N/A,30.07 - 1.08.2025 (3 dni)Wrocław 06:30Bez wyżywienia,2 209 zł,30.07-1.08.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",5,5.6,15.07 - 22.07.2025 (8 dni)Wrocław 16:25All inclusive,3 399 zł,15.07-22.07.2025(8 dni)
ITAKA,"Włochy,Mediolan",4,N/A,29.07 - 31.07.2025 (3 dni)Warszawa-Okęcie 09:15Bez wyżywienia,2 259 zł,29.07-31.07.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",5,5.4,17.07 - 24.07.2025 (8 dni)Katowice 16:25All inclusive,3 048 zł,17.07-24.07.2025(8 dni)
ITAKA,"Tajlandia,Pattaya",5,N/A,23.07 - 28.07.2025 (5 dni)Warszawa-Okęcie 17:40Śniadania,6 189 zł,23.07-28.07.2025(5 dni)
ITAKA,"Włochy,Mediolan",4,N/A,22.07 - 24.07.2025 (3 dni)Kraków 19:30Śniadania,2 249 zł,22.07-24.07.2025(3 dni)
ITAKA,"Tajlandia,Hua Hin",4,N/A,18.07 - 22.07.2025 (5 dni)Warszawa-Okęcie 15:10Śniadania,6 239 zł,18.07-22.07.2025(5 dni)
ITAKA,"Egipt,Marsa Alam",5,5.3,1.08 - 8.08.2025 (8 dni)Rzeszów 16:55All inclusive,4 459 zł,1.08-8.08.2025(8 dni)
ITAKA,"Czechy,Praga",4,N/A,1.08 - 3.08.2025 (3 dni)Poznań 07:25Bez wyżywienia,1 589 zł,1.08-3.08.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",4,5.4,1.08 - 9.08.2025 (8 dni)Katowice 06:30All inclusive,4 189 zł,1.08-9.08.2025(8 dni)
ITAKA,"Wietnam,Da Nang",5,N/A,19.07 - 24.07.2025 (5 dni)Warszawa-Okęcie 21:25Śniadania,8 159 zł,19.07-24.07.2025(5 dni)
ITAKA,"Egipt,Marsa Alam",5,5.0,17.07 - 24.07.2025 (8 dni)Katowice 16:25All inclusive,2 799 zł,17.07-24.07.2025(8 dni)
ITAKA,"Włochy,Mediolan",4,N/A,22.07 - 24.07.2025 (3 dni)Kraków 19:30Bez wyżywienia,1 949 zł,22.07-24.07.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",5,5.6,1.08 - 9.08.2025 (8 dni)Katowice 06:30All inclusive,4 369 zł,1.08-9.08.2025(8 dni)
ITAKA,"Włochy,Apulia",4,N/A,27.07 - 1.08.2025 (6 dni)Wrocław 05:45Śniadania,3 589 zł,27.07-1.08.2025(6 dni)
ITAKA,"Egipt,Marsa Alam",5,5.8,26.07 - 2.08.2025 (8 dni)Wrocław 13:10All inclusive 24h,3 999 zł,26.07-2.08.2025(8 dni)
ITAKA,"Egipt,Marsa Alam",5,5.5,17.07 - 24.07.2025 (8 dni)Katowice 16:25All inclusive,2 799 zł,17.07-24.07.2025(8 dni)
ITAKA,"Włochy,Rzym",3,N/A,22.07 - 24.07.2025 (3 dni)Kraków 18:40Śniadania,2 029 zł,22.07-24.07.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",5,5.9,1.08 - 9.08.2025 (8 dni)Katowice 06:30All inclusive,5 149 zł,1.08-9.08.2025(8 dni)
ITAKA,"Francja,Lazurowe Wybrzeże",4,N/A,23.07 - 25.07.2025 (3 dni)Wrocław 06:30Bez wyżywienia,2 519 zł,23.07-25.07.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",5,5.9,17.07 - 24.07.2025 (8 dni)Katowice 16:25All inclusive,5 299 zł,17.07-24.07.2025(8 dni)
ITAKA,"Czechy,Praga",3,N/A,21.07 - 23.07.2025 (3 dni)Kraków 07:20Śniadania,1 749 zł,21.07-23.07.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",5,5.3,1.08 - 8.08.2025 (8 dni)Poznań 10:30All inclusive,4 299 zł,1.08-8.08.2025(8 dni)
ITAKA,"Szkocja,Edynburg",3,N/A,24.07 - 26.07.2025 (3 dni)Gdańsk 05:45Bez wyżywienia,3 019 zł,24.07-26.07.2025(3 dni)
ITAKA,"Egipt,Marsa Alam",5,5.4,15.07 - 22.07.2025 (8 dni)Katowice 14:15All inclusive,4 199 zł,15.07-22.07.2025(8 dni)
ITAKA,"Hiszpania,Malaga",4,N/A,22.07 - 25.07.2025 (4 dni)Wrocław 15:30Śniadania,3 409 zł,22.07-25.07.2025(4 dni)
ITAKA,"Egipt,Marsa Alam",5,5.4,17.07 - 24.07.2025 (8 dni)Katowice 16:25All inclusive,2 999 zł,17.07-24.07.2025(8 dni)
ITAKA,"Wyspy Kanaryjskie,Gran Canaria",4,5.0,22.07 - 29.07.2025 (8 dni)Poznań 07:00All inclusive 24h,4 899 zł,22.07-29.07.2025(8 dni)
ITAKA,"Bułgaria,Primorsko",4,5.6,22.07 - 25.07.2025 (4 dni)Warszawa-Okęcie 17:202 posiłki,2 299 zł,22.07-25.07.2025(4 dni)
ITAKA,"Grecja,Kos",5,4.6,22.07 - 27.07.2025 (5 dni)Warszawa-Okęcie 13:30All inclusive,4 099 zł,22.07-27.07.2025(5 dni)
ITAKA,"Tunezja,Zarzis",4,5.2,17.07 - 24.07.2025 (8 dni)Katowice 07:00All inclusive,2 799 zł,17.07-24.07.2025(8 dni)
ITAKA,"Wyspy Kanaryjskie,Lanzarote",4,5.6,16.07 - 23.07.2025 (8 dni)Katowice 08:302 posiłki,4 099 zł,16.07-23.07.2025(8 dni)
ITAKA,"Hiszpania,Majorka",4,5.0,20.07 - 27.07.2025 (8 dni)Wrocław 11:152 posiłki,3 899 zł,20.07-27.07.2025(8 dni)
